space,subspace,title,prompt,answer
mainframe,vsam/idcams,VSAM 140 - Repro,"Quando usar REPRO e quais limitações devem ser consideradas? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: REPRO copia ou carrega dados entre datasets, sendo muito útil em carga inicial, backup lógico e reorganização. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/idcams,VSAM 141 - Print,"Para que serve o IDCAMS PRINT em análise operacional? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: PRINT ajuda a inspecionar conteúdo, cabeçalhos e evidências de dados durante suporte ou validação. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/idcams,VSAM 142 - Verify,"Quando o VERIFY é necessário em datasets VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: VERIFY ajusta e reconcilia metadados após encerramento anormal ou inconsistência entre catálogo e dataset. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/desempenho,VSAM 143 - Free Space,"Como o FREESPACE influencia splits e desempenho? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: FREESPACE reserva espaço dentro de CI/CA para reduzir splits durante inserções futuras. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/desempenho,VSAM 144 - Shareoptions,"Qual a importância de SHAREOPTIONS na concorrência? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: SHAREOPTIONS define o nível de compartilhamento e influencia concorrência entre jobs, CICS e demais consumidores. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/desempenho,VSAM 145 - Splits,"O que são CI split e CA split e por que degradam performance? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: Splits ocorrem quando falta espaço para inserção ordenada e o VSAM precisa redistribuir registros em CI ou CA. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/recuperacao,VSAM 146 - Catalog,"Como o catálogo influencia o uso de datasets VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: O catálogo guarda a definição e a localização lógica do dataset, viabilizando sua resolução pelo nome. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/recuperacao,VSAM 147 - Backup Restore,"Quais práticas ajudam no backup e restore de VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: Backup e restore de VSAM exigem atenção ao catálogo, consistência lógica e método de cópia apropriado. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/aplicacao,VSAM 148 - Cobol Vsam,"Como COBOL normalmente acessa arquivos VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: COBOL acessa VSAM via SELECT/FD e comandos READ, WRITE, REWRITE, DELETE, apoiado pelos file status. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/aplicacao,VSAM 149 - Alternate Index,"Quando um Alternate Index ajuda no desenho da solução? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: Alternate Index fornece caminho adicional de acesso quando consultas por uma chave secundária são frequentes. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/diagnostico,VSAM 150 - Status Codes,"Como interpretar file status comuns ao acessar VSAM? Responda pensando em operação, modelagem e manutenção no ciclo 6.","Nível 1: File status revela se houve sucesso, fim de arquivo, duplicidade, não encontrado ou falha de ambiente. | Nível 2: No ciclo 6, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
mainframe,vsam/conceitos,VSAM 151 - Ksds,"O que caracteriza um KSDS e em quais cenários ele costuma ser usado? Responda pensando em operação, modelagem e manutenção no ciclo 7.","Nível 1: KSDS organiza os registros por chave e mantém índice, permitindo acesso sequencial e direto com boa flexibilidade. | Nível 2: No ciclo 7, a resposta madura considera não só definição conceitual, mas também como o tipo de dataset afeta carga, reorganização, concorrência e custo operacional. | Nível 3: Exemplo: um cadastro de clientes com consulta por código costuma caber bem em KSDS; já uma trilha de eventos append-only pode preferir ESDS; e um repositório apoiado por produto de banco pode usar LDS. | Nível 4: Uma decisão ruim de organização impacta performance por anos, porque muda utilitários, tratamento de erro, estratégia de backup e janela de batch."
