space,subspace,title,prompt,answer
mainframe,cics/monitoramento,CICS 175 - Cedf Cesn Cemt,"Para que servem CEDF, CESN e CEMT no dia a dia? Considere o contexto 7 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: CEDF depura passo a passo; CESN autentica sessão; CEMT consulta e altera estado operacional de recursos. | Nível 2: No cenário 7, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 176 - Transações,"Explique o que é uma transação no CICS e como ela se relaciona com um programa. Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Uma transação é o identificador curto que inicia uma task e leva ao carregamento de um programa ou cadeia de programas configurados na região. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 177 - Task,"Qual é a diferença entre task, transaction e program no CICS? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Task é a instância em execução; transaction é o código que a inicia; program é o módulo de lógica que realmente processa a requisição. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/conceitos,CICS 178 - Pseudo Conversational,"O que significa um programa pseudo-conversational em CICS? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Pseudo-conversational é o modelo em que o programa devolve o controle ao CICS entre interações, preservando só o estado mínimo necessário. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 179 - Commarea,"Quando faz sentido usar COMMAREA em vez de canais e containers? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: COMMAREA faz sentido quando o payload é pequeno, o fluxo é simples e a aplicação já foi desenhada nesse padrão. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 180 - Channels Containers,"Qual a vantagem de channels e containers sobre COMMAREA? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: Channels e containers suportam volumes maiores, estrutura mais flexível e integração melhor com aplicações modernas. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 181 - Link Xctl,"Qual a diferença entre LINK e XCTL no CICS? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: LINK chama outro programa e espera retorno; XCTL transfere o controle de forma definitiva, sem voltar ao chamador. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 182 - Return,"Quando usar EXEC CICS RETURN TRANSID e por quê? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: RETURN TRANSID agenda a próxima etapa conversacional preservando estado mínimo entre telas ou mensagens. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/execução,CICS 183 - Start,"Quando usar EXEC CICS START em vez de RETURN TRANSID? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: START cria processamento assíncrono ou agendado, enquanto RETURN TRANSID normalmente dá continuidade à mesma conversa lógica. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 184 - File Control,"Como o CICS acessa arquivos VSAM por meio do FILE CONTROL? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: O FILE CONTROL permite abrir logicamente o recurso e executar READ, WRITE, REWRITE, DELETE e browse em datasets definidos ao CICS. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 185 - Browse,"Quando usar STARTBR, READNEXT e ENDBR? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: STARTBR posiciona a navegação; READNEXT lê em sequência; ENDBR encerra o browse e libera o contexto. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
mainframe,cics/arquivos,CICS 186 - Rewrite,"Quais cuidados devem ser tomados ao usar REWRITE em registros VSAM? Considere o contexto 8 de produção, com foco em manutenção, desempenho e diagnóstico.","Nível 1: REWRITE exige que o registro tenha sido lido para update e que o comprimento/chave estejam coerentes com a definição. | Nível 2: No cenário 8, o ponto central é entender impacto em recuperação, concorrência e facilidade de suporte. Em CICS, a decisão técnica raramente é só funcional; ela também influencia consumo de região, rastreabilidade e comportamento em falhas. | Nível 3: Exemplo: em uma transação online de cadastro, o programa pode receber dados via mapa BMS, validar, acessar arquivo VSAM ou DB2, tratar RESP/RESP2 e concluir com SYNCPOINT ou RETURN conforme o desenho da unidade de trabalho. | Nível 4: Na prática, erros comuns surgem quando o desenvolvedor mistura estado conversacional excessivo, ignora tratamento de exceção ou usa recurso inadequado para o volume e o padrão de acesso."
