kind,space,subspace,spaceIcon,subspaceIcon,title,prompt,modelAnswer
interview,Entrevista,CICS,,,CICS Ent 190,Explique como funciona o BMS no CICS (pergunta 190)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 191,Qual a importância da cláusula COPY em projetos grandes (pergunta 191)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 192,Como você otimiza um INSERT massivo no DB2 (pergunta 192)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 193,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 193)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 194,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 194)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 195,Explique como funciona o BMS no CICS (pergunta 195)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 196,Qual a importância da cláusula COPY em projetos grandes (pergunta 196)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 197,Como você otimiza um INSERT massivo no DB2 (pergunta 197)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 198,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 198)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 199,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 199)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 200,Explique como funciona o BMS no CICS (pergunta 200)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 201,Qual a importância da cláusula COPY em projetos grandes (pergunta 201)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 202,Como você otimiza um INSERT massivo no DB2 (pergunta 202)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 203,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 203)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 204,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 204)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 205,Explique como funciona o BMS no CICS (pergunta 205)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 206,Qual a importância da cláusula COPY em projetos grandes (pergunta 206)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 207,Como você otimiza um INSERT massivo no DB2 (pergunta 207)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 208,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 208)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 209,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 209)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 210,Explique como funciona o BMS no CICS (pergunta 210)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 211,Qual a importância da cláusula COPY em projetos grandes (pergunta 211)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
interview,Entrevista,DB2,,,DB2 Ent 212,Como você otimiza um INSERT massivo no DB2 (pergunta 212)?,"1) Usar LOAD utility em vez de INSERT individual — bypassa log e lock, muito mais rápido. 2) Se precisa ser programático: INSERT de múltiplas rows (INSERT INTO T VALUES (...),(...),(...)) quando possível. 3) COMMIT a cada 5000-10000 rows. 4) LOG(NO) no tablespace temporariamente. 5) Dropar índices antes da carga e recriar depois. 6) LOCKSIZE TABLESPACE durante a carga para evitar overhead de row locking. 7) RUNSTATS após a carga para estatísticas atuais."
interview,Entrevista,JCL,,,JCL Ent 213,Explique como você gerencia ambientes DEV/QA/PROD via JCL (pergunta 213)?,"Uso PROCs parametrizadas com variáveis simbólicas para ambiente: &ENV (DEV/QA/PROD), &HLQD (HLQ de dados), &HLQL (HLQ de load library). SET statements ou parâmetros na invocação definem o ambiente. Exemplo: EXEC MYPROC,ENV=PROD. A PROC resolve: DSN=&HLQD..&ENV..DADOS. Isso permite um único JCL/PROC para todos os ambientes, reduzindo erros de promoção. Schedulers gerenciam promoção automática com bibliotecas por ambiente."
interview,Entrevista,Geral,,,Geral Ent 214,Como você se mantém atualizado sobre tecnologias mainframe (pergunta 214)?,"1) IBM Z documentation e Redbooks para novas versões de z/OS, COBOL, DB2, CICS. 2) Comunidades: IBM Z and LinuxONE Community, Open Mainframe Project. 3) Prática: IBM zXplore (z/OS learning system) para hands-on. 4) Conferências: SHARE, IBM TechU. 5) Blogs técnicos e YouTube channels focados em mainframe. 6) Projetos pessoais como o Emunah Bank Lab para experimentar. 7) Certificações IBM para validar conhecimento."
interview,Entrevista,CICS,,,CICS Ent 215,Explique como funciona o BMS no CICS (pergunta 215)?,"BMS (Basic Mapping Support) separa a definição de tela da lógica do programa. Macros DFHMSD (mapset), DFHMDI (mapa individual) e DFHMDF (campo) definem layout e atributos. A compilação gera dois outputs: 1) Mapa físico (load module com formatação de tela) — usado pelo CICS para renderizar. 2) Mapa simbólico (copybook COBOL com DSECT) — estrutura de dados para o programa. SEND MAP envia tela formatada; RECEIVE MAP recebe dados digitados."
interview,Entrevista,COBOL,,,COBOL Ent 216,Qual a importância da cláusula COPY em projetos grandes (pergunta 216)?,"COPY é essencial em projetos grandes porque centraliza layouts de registros, constantes e estruturas em copybooks compartilhados. Se um layout de arquivo muda, atualiza-se o copybook e recompila-se todos os programas — sem COPY, cada programa teria sua própria cópia do layout, criando inconsistências. REPLACING permite customizar prefixos. Em equipes, copybooks são o contrato de interface entre programas. Versionamento e documentação de copybooks são críticos."
