space,subspace,title,prompt,answer
Perguntas Estudo,JCL,SYSUDUMP vs SYSABEND,"Diferencie SYSUDUMP, SYSABEND e SYSMDUMP.",SYSUDUMP: dump formatado da user region (virtual storage do programa). SYSABEND: dump formatado mais completo (inclui system areas). SYSMDUMP: dump não-formatado (machine readable) para análise com IPCS — mais completo e compacto. Best practice: usar SYSMDUMP para produção (analisar com IPCS/Fault Analyzer) e SYSUDUMP para desenvolvimento.
Perguntas Estudo,JCL,JCL Comments,Como adicionar comentários no JCL?,"//* na coluna 1-3 indica linha de comentário inteira. Comentários inline: após o último parâmetro, separados por espaço+comentário (sem vírgula). Exemplo: // DD DSN=MEUDS,DISP=SHR  ARQUIVO ENTRADA. Boas práticas: documentar propósito do job, steps complexos, e parâmetros não-óbvios. Facilita manutenção."
Perguntas Estudo,JCL,COND Codes,Como ignorar steps baseado em condition codes?,"//STEP3 EXEC PGM=X,COND=(8,LE) — skip se algum RC anterior ≤ 8 (ou seja, todos OK). //STEP3 EXEC PGM=X,COND=((4,LT,STEP1),(8,LT,STEP2)) — testa steps específicos. Alternativamente: //IF (STEP1.RC <= 4 & STEP2.RC = 0) THEN ... //ENDIF. IF/THEN é fortemente recomendado por legibilidade."
Perguntas Estudo,JCL,IEBGENER Copy,Escreva JCL para copiar um dataset com IEBGENER.,"//COPY EXEC PGM=IEBGENER
//SYSUT1 DD DSN=ORIGEM.DATASET,DISP=SHR
//SYSUT2 DD DSN=DESTINO.DATASET,DISP=(NEW,CATLG,DELETE),
//       SPACE=(CYL,(10,5)),DCB=(RECFM=FB,LRECL=80,BLKSIZE=27920)
//SYSIN DD DUMMY
//SYSPRINT DD SYSOUT=*
SYSIN DD DUMMY indica cópia direta sem reformatação. Para reformatar, use GENERATE MAXFLDS=n e RECORD FIELD=(...) no SYSIN."
Perguntas Estudo,CICS,CICS Program Flow,Descreva o fluxo de uma transação CICS típica.,"1) Operador digita tranid (ex: INQ1) no terminal. 2) CICS busca definição: tranid → programa (RDO/CSD). 3) CICS cria task, carrega programa, passa controle. 4) Programa testa EIBCALEN: 0=primeiro acesso, >0=retorno. 5) Se primeiro: SEND MAP com tela de consulta. 6) RETURN TRANSID('INQ1') COMMAREA(dados). 7) Operador digita e pressiona ENTER. 8) Nova task: RECEIVE MAP, processa, READ FILE, SEND MAP com resultado. 9) RETURN."
Perguntas Estudo,CICS,CICS vs IMS,Compare CICS e IMS como monitores de transação.,"CICS: mais flexível, suporta VSAM/DB2/MQ, programação pseudo-conversational, BMS para telas, web services nativos, amplamente usado. IMS TM: mais rígido, acoplado ao IMS DB (hierárquico), MPP/BMP regions, MFS para telas, alta performance para transações simples. Muitas instalações usam ambos: CICS para aplicações novas, IMS para legado de altíssimo volume."
Perguntas Estudo,CICS,CICS Troubleshooting,Cite 5 ferramentas de troubleshooting CICS.,1) CEDF — debug interativo step-by-step. 2) CEMT I TASK — mostra tasks ativas e status. 3) CICS Transaction Dump — dump formatado por transação. 4) CICS Auxiliary Trace — trace de todos os comandos CICS (CETR ativa). 5) CICS Performance Analyzer — análise de SMF 110 records. Também: CICS Explorer (Eclipse) para administração visual moderna.
Perguntas Estudo,CICS,BMS Map Definition,Escreva uma definição BMS simples.,"MAPSET DFHMSD TYPE=&SYSPARM,MODE=INOUT,LANG=COBOL,STORAGE=AUTO
MAPA01 DFHMDI SIZE=(24,80),LINE=1,COLUMN=1
       DFHMDF POS=(1,30),LENGTH=20,ATTRB=(ASKIP,BRT),INITIAL='CONSULTA CLIENTE'
       DFHMDF POS=(3,2),LENGTH=4,ATTRB=ASKIP,INITIAL='CPF:'
CPF    DFHMDF POS=(3,7),LENGTH=11,ATTRB=(UNPROT,IC)
       DFHMSD TYPE=FINAL
TYPE=DSECT gera copybook simbólico. TYPE=MAP gera mapa físico. &SYSPARM permite gerar ambos."
Perguntas Estudo,Datasets,SMS Classes Detail,Explique como SMS escolhe volume para um dataset.,Quando um dataset é alocado sob SMS: 1) ACS routines (Automatic Class Selection) determinam Data/Storage/Management classes com base no DSN e outros atributos. 2) Storage Class define requisitos de performance. 3) Storage Group lista volumes elegíveis. 4) SMS seleciona o volume com mais espaço livre na Storage Group compatível. O administrador configura ACS routines em SCDS (Source Control Data Set).
Perguntas Estudo,VSAM,IDCAMS PRINT,Como usar IDCAMS PRINT para visualizar VSAM?,"PRINT INDATASET(MY.KSDS.FILE) CHARACTER — imprime conteúdo em formato caractere. DUMP — hexadecimal. HEX — hex e caractere intercalados. FROMKEY/TOKEY filtra por faixa de chave. SKIP(n) FIRST(m) — pula n registros, mostra m primeiros. COUNT(n) — mostra n registros. Útil para diagnóstico sem precisar escrever programa."
Perguntas Estudo,z/OS Geral,VTAM,O que é VTAM?,"Virtual Telecommunications Access Method é o subsistema de rede SNA do z/OS. Gerencia sessões de terminal 3270, comunicação LU-LU, e acesso a aplicações CICS/IMS/TSO via rede SNA. Sendo substituído por TCP/IP e TN3270, mas ainda essencial em muitas instalações. LOGON/LOGOFF de terminais, VARY NET para controle de recursos de rede."
Perguntas Estudo,z/OS Geral,3270 Terminal,Explique o terminal 3270.,"IBM 3270 é o protocolo de terminal do mainframe — funciona por campos (field-oriented), não por caracteres. A tela é um mapa de campos com atributos (protegido, numérico, intensificado). O terminal só transmite campos modificados (Modified Data Tag - MDT). Muito eficiente em rede — mínimo tráfego. Emuladores modernos (x3270, PCOM) simulam o comportamento."
Perguntas Estudo,z/OS Geral,Catalog Search,Como buscar informações no catálogo?,"IDCAMS LISTCAT ENTRIES(hlq.**) ALL — lista todos datasets e atributos detalhados. LEVEL(hlq) para listagem simplificada. Alternativas: TSO LISTDS 'dsn' STATUS; ISPF 3.4 com pattern; DFSMS DCOLLECT para coleta em massa de informações de catálogo/VTOC. LISTCAT é o método mais completo para análise de datasets VSAM (mostra statistics, allocation, volumes)."
Perguntas Estudo,COBOL,COBOL 85 vs 2014,Quais as diferenças entre COBOL 85 e COBOL 2014?,"COBOL 2014 (ISO/IEC 1989:2014) adicionou: OO programming, FACTORY/OBJECT paragraphs, INVOKE, exception handling com RAISE/RESUME, FREE-FORM source (sem colunas fixas), FLOAT-LONG/FLOAT-SHORT, validação de dados (VALIDATE), tabelas alocáveis (ALLOCATE). Enterprise COBOL da IBM implementa subconjunto do 2014 com extensões próprias (JSON, XML, DB2, CICS)."
Perguntas Estudo,DB2,DB2 Best Practices,Cite 10 best practices de SQL no DB2.,"1) Usar predicados sargable (coluna op valor, não FUNCTION(coluna) op valor). 2) Evitar SELECT * — listar colunas. 3) COMMIT a cada N rows em batch. 4) Usar EXPLAIN para verificar access paths. 5) Coletar RUNSTATS após cargas. 6) Índice nas colunas de JOIN e WHERE. 7) Evitar correlated subqueries quando possível. 8) Usar FETCH FIRST para limitar rows. 9) Bind com ISOLATION(CS) a menos que necessário RR. 10) Usar COALESCE para tratar NULLs."
Perguntas Estudo,JCL,IDCAMS REPRO,Como usar REPRO para carregar VSAM?,"//LOAD EXEC PGM=IDCAMS
//SYSPRINT DD SYSOUT=*
//INDD DD DSN=SEQ.INPUT,DISP=SHR
//OUTDD DD DSN=MY.KSDS,DISP=SHR
//SYSIN DD *
  REPRO INFILE(INDD) OUTFILE(OUTDD) REPLACE
REPLACE atualiza registros existentes com mesma chave. Sem REPLACE, duplicatas dão erro. Para carga inicial em cluster vazio, REPRO é simples e eficaz. Para grandes volumes, considerar SORT antes se dados não estão em ordem de chave."
Perguntas Estudo,Assembly,STM LM Instructions,Explique STM e LM no Assembly z/OS.,"STM R14,R12,12(R13) — Store Multiple: salva registradores R14 a R12 (wraparound) na save area apontada por R13, offset 12. São 15 registradores × 4 bytes = 60 bytes. LM R14,R12,12(R13) — Load Multiple: restaura os registradores na saída do programa. São as instruções fundamentais da convenção de linkage para salvar/restaurar estado do chamador."
Perguntas Estudo,REXX,REXX and DB2,Como acessar DB2 de dentro do REXX?,"No TSO: ADDRESS DSNREXX 'CONNECT SUBSYS'. EXECSQL 'SELECT col INTO :var FROM tabela'. Usa host variables REXX com :prefixo. EXECSQL 'FETCH C1 INTO :nome, :saldo'. Em batch: programa REXX com IRXJCL e DB2 DSN command processor. Alternativa: chamar DSNTEP2 via REXX com SQL em SYSIN. REXX/DB2 é poderoso para scripts de administração e consultas ad-hoc."
Perguntas Estudo,z/OS Geral,Modernization,Quais as estratégias de modernização de mainframe?,"1) API-first: expor lógica COBOL como REST APIs via CICS/z/OS Connect. 2) DevOps: Git, CI/CD, testes automatizados. 3) Cloud integration: IBM Cloud Pak, AWS Mainframe Modernization. 4) Refactor: reescrever módulos críticos. 5) Zowe/VS Code: ferramentas modernas para desenvolvedores. 6) Rehosting: migrar para x86 (Micro Focus). 7) Híbrido: manter mainframe para core, nuvem para novos canais."
Perguntas Estudo,DB2,DB2 Prática 357,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 357)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 358,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 358)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 359,Como reorganizar um VSAM KSDS (pergunta 359)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 360,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 360)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 361,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 361)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 362,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 362)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 363,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 363)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 364,Como reorganizar um VSAM KSDS (pergunta 364)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 365,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 365)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 366,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 366)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 367,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 367)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 368,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 368)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 369,Como reorganizar um VSAM KSDS (pergunta 369)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 370,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 370)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
Perguntas Estudo,COBOL,COBOL Prática 371,Qual a importância de verificar FILE STATUS após cada operação de I/O (pergunta 371)?,"É fundamental verificar o FILE STATUS (campo PIC XX) após cada OPEN, READ, WRITE, REWRITE, DELETE e CLOSE. Sem verificação, erros passam silenciosamente — um READ que retorna 23 (não encontrado) sem tratamento pode processar dados da iteração anterior, gerando resultados incorretos. Padrão: 00=OK, 10=EOF, 35=arquivo inexistente. Cada valor requer tratamento específico."
Perguntas Estudo,DB2,DB2 Prática 372,Por que é importante fazer COMMIT frequente em batch DB2 (pergunta 372)?,"COMMIT frequente em batch DB2: 1) Libera locks, permitindo que transações online acessem os dados. 2) Libera espaço no log ativo, evitando archive log switch. 3) Reduz o volume de ROLLBACK em caso de falha. 4) Reduz tempo de recovery. Padrão: COMMIT a cada 500-5000 rows processadas. Sem COMMIT, um job que processa 1 milhão de rows mantém locks em tudo, causando timeouts em CICS."
Perguntas Estudo,JCL,JCL Prática 373,Como verificar se um dataset existe antes de usá-lo no JCL (pergunta 373)?,"Opções: 1) IDCAMS LISTCAT + COND: se LISTCAT retorna RC=0, dataset existe. 2) IEFBR14 com DISP=(OLD,KEEP) — se não existir, step falha com JCL error, que pode ser testado com IF/THEN. 3) Em REXX: SYSDSN('dataset.name') retorna 'OK' ou mensagem de erro. 4) Em PROC: usar IF/THEN para testar RC de step que verifica existência."
Perguntas Estudo,VSAM,VSAM Prática 374,Como reorganizar um VSAM KSDS (pergunta 374)?,1) REPRO INDATASET(cluster) OUTDATASET(backup.seq) — descarga para sequencial. 2) DELETE cluster PURGE — remove o cluster. 3) DEFINE CLUSTER com parâmetros originais (ou melhores FREESPACE). 4) REPRO INDATASET(backup.seq) OUTDATASET(cluster) — recarga. Alternativa: REORG in-place com ferramentas como DFSORT ICETOOL ou produtos de terceiros. Reorganização elimina CI/CA splits e restaura sequência física.
Perguntas Estudo,CICS,CICS Prática 375,Como tratar a tecla PF3 (sair) em programa CICS (pergunta 375)?,"Na PROCEDURE DIVISION, após RECEIVE MAP: EVALUATE EIBAID WHEN DFHPF3 PERFORM 9000-FINALIZAR WHEN DFHENTER PERFORM 2000-PROCESSAR WHEN OTHER EXEC CICS SEND TEXT FROM(WS-MSG-TECLA-INV) ERASE END-EXEC END-EVALUATE. No 9000-FINALIZAR: EXEC CICS SEND TEXT FROM(WS-MSG-FIM) ERASE END-EXEC, EXEC CICS RETURN END-EXEC (sem TRANSID = encerra ciclo pseudo-conversational)."
